RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
6259,14255834,Rodriguez,613,France,Male,76,2,181289.3,4,0,0,122102.5,0,0,4,DIAMOND,290
6260,37935757,Garcia,518,Spain,Male,51,10,119297.46,2,0,0,105338.39,0,0,3,DIAMOND,349
6261,34785101,Anderson,589,France,Male,43,7,54547.76,1,1,1,72133.59,0,1,4,GOLD,192
6262,44747503,Martinez,537,France,Female,36,6,181694.73,4,0,1,168269.68,1,0,4,PLATINUM,167
6263,48470908,Jackson,776,Germany,Female,66,7,185440.54,4,1,0,187535.06,1,1,3,GOLD,191
6264,68630884,Martinez,368,France,Female,92,5,7291.36,3,1,1,14039.06,1,0,3,DIAMOND,443
6265,83629215,Miller,384,Spain,Female,49,5,83381.19,3,0,0,28782.58,1,0,3,DIAMOND,638
6266,41814625,Jackson,711,Germany,Male,85,0,231443.59,2,0,1,137992.62,0,0,4,PLATINUM,931
6267,99260789,Anderson,559,France,Female,80,5,210656.63,2,0,1,198440.21,1,1,2,GOLD,118
6268,84998477,Lopez,717,France,Female,26,7,1530.32,4,1,1,120231.19,1,0,3,DIAMOND,998
6269,48473115,Hernandez,650,France,Male,74,10,38039.05,1,1,0,149450.56,1,1,2,GOLD,13
6270,41795977,Garcia,382,Spain,Female,58,9,61703.41,1,0,1,131971.28,1,0,4,SILVER,220
6271,77619805,Martinez,641,Germany,Male,93,1,66393.64,2,1,0,173120.24,0,0,3,GOLD,271
6272,95475643,Rodriguez,361,France,Male,28,5,136245.48,3,1,1,150164.51,1,0,1,DIAMOND,723
6273,81391840,Johnson,350,Germany,Female,37,9,135094.33,2,0,1,152428.54,1,1,3,PLATINUM,884
6274,94651888,Anderson,311,Spain,Male,26,4,182979.92,3,1,1,182788.69,1,1,1,GOLD,80
6275,36274064,Thomas,515,France,Male,75,10,210562.22,3,0,1,147697.3,0,0,3,SILVER,647
6276,21850340,Williams,556,Spain,Female,68,9,188935.29,4,0,1,40911.67,0,0,5,PLATINUM,23
6277,84063982,Hernandez,472,France,Male,84,4,232573.49,4,0,1,19399.32,0,1,1,PLATINUM,866
6278,31375995,Gonzalez,309,Germany,Male,92,0,212707.2,3,1,1,101449.42,0,0,1,GOLD,783
6279,86856956,Jones,309,Spain,Female,31,4,131733.95,2,1,1,188126.77,0,0,5,SILVER,576
6280,86808143,Miller,368,France,Female,28,5,70405.59,3,1,0,53197.25,0,0,1,GOLD,672
6281,71082975,Rodriguez,349,Germany,Male,89,0,35440.89,1,1,1,18709.57,0,1,4,PLATINUM,16
6282,30532826,Miller,468,France,Male,71,3,51030.78,2,1,0,103296.56,1,0,2,PLATINUM,832
6283,36298819,Rodriguez,703,Germany,Female,83,6,138381.78,2,0,0,29669.89,1,0,3,DIAMOND,262
6284,16357087,Johnson,411,Spain,Female,92,7,27322.65,2,0,0,192955.18,1,1,3,PLATINUM,765
6285,61206038,Jones,501,Germany,Male,55,3,241368.51,2,0,1,189667.2,0,1,3,PLATINUM,211
6286,18505593,Hernandez,498,Spain,Female,65,6,45015.72,4,1,1,151694.16,0,1,4,PLATINUM,366
6287,27043634,Rodriguez,726,France,Male,86,10,168857.77,4,0,0,116192.23,1,1,1,SILVER,32
6288,39027880,Gonzalez,583,Germany,Female,35,0,221270.31,1,1,1,24828.99,0,0,3,GOLD,0
6289,19336614,Miller,617,France,Male,55,1,140147.02,2,1,0,176981.97,1,1,3,DIAMOND,649
6290,24833204,Martinez,406,France,Female,89,7,211764.1,1,1,1,31555.24,0,0,5,PLATINUM,851
6291,43626729,Anderson,558,Spain,Male,58,9,191931.91,4,1,0,116323.79,0,1,2,GOLD,795
6292,27373499,Miller,660,France,Male,23,8,198312.8,3,1,0,134990.83,0,1,1,PLATINUM,545
6293,13470362,Smith,832,Spain,Male,71,7,6052.08,3,0,1,135187.59,0,0,2,PLATINUM,371
6294,57845800,Jackson,554,Germany,Male,91,6,175072.8,4,0,0,171490.73,1,0,1,SILVER,192
6295,36115938,Thomas,637,France,Female,65,2,200199.34,1,1,1,1540.73,0,1,5,GOLD,535
6296,25533705,Smith,506,Germany,Male,84,1,49710.11,2,0,0,61609.9,1,1,1,SILVER,686
6297,52397468,Martin,727,Germany,Male,69,6,200596.94,3,0,0,64322.63,0,1,5,GOLD,798
6298,25749493,Wilson,582,Germany,Female,54,8,79809.39,4,1,1,5525.37,1,1,5,SILVER,483
6299,44768464,Smith,729,Germany,Male,87,3,50779.51,2,0,0,64827.02,1,1,1,DIAMOND,230
6300,86831928,Taylor,643,France,Female,24,6,151003.75,1,1,1,48000.78,1,0,5,PLATINUM,967
6301,47313523,Thomas,752,Spain,Female,93,0,68697.34,2,1,1,69189.28,0,0,1,SILVER,175
6302,96162440,Johnson,449,France,Male,44,5,191713.56,3,0,0,23622.14,0,0,1,DIAMOND,96
6303,33608484,Brown,808,Germany,Male,87,7,130135.73,4,1,0,4526.89,0,1,2,DIAMOND,778
6304,41998792,Wilson,482,France,Female,100,10,26191.57,2,1,0,64087.59,1,0,4,GOLD,434
6305,40769870,Johnson,849,Spain,Female,81,4,56250.32,2,1,1,112509.31,0,1,3,GOLD,723
6306,73140828,Anderson,653,France,Female,82,10,147788.5,4,1,1,68478.19,0,0,2,SILVER,298
6307,56442981,Williams,545,France,Male,97,8,242125.56,3,1,0,74282.48,1,0,4,DIAMOND,542
6308,40004027,Lopez,746,Spain,Male,21,4,138911.14,2,0,1,142448.7,0,0,2,GOLD,138
6309,23466230,Anderson,730,France,Female,71,3,9522.34,2,1,1,54814.26,1,0,5,PLATINUM,517
6310,13733508,Jackson,547,Germany,Male,53,1,91647.83,1,0,1,64161.27,0,1,4,GOLD,331
6311,86469033,Taylor,793,Germany,Male,48,10,110266.46,3,1,1,85402.01,0,1,2,PLATINUM,138
6312,67441368,Anderson,310,Spain,Male,85,6,103754.15,1,1,1,10702.51,1,1,3,DIAMOND,668
6313,28281775,Martin,814,Spain,Female,79,6,64540.01,1,1,0,47120.77,0,0,2,PLATINUM,422
6314,92835834,Moore,562,France,Male,74,5,107676.1,3,0,0,158247.36,0,0,1,PLATINUM,442
6315,32737514,Miller,769,Germany,Female,29,0,163742.27,1,1,0,160442.51,0,1,5,PLATINUM,108
6316,22877000,Wilson,719,France,Male,42,6,64805.79,4,1,1,22703.6,1,1,1,DIAMOND,143
6317,29669581,Davis,758,France,Female,98,8,191236.55,4,1,0,66708.94,1,0,2,SILVER,697
6318,59987248,Gonzalez,662,Germany,Female,68,0,48601.63,4,0,1,194900.0,0,1,4,PLATINUM,339
6319,63083294,Miller,443,France,Female,42,0,114814.25,4,1,1,124204.32,0,1,5,DIAMOND,766
6320,22655672,Taylor,585,Germany,Female,64,6,11613.83,1,0,0,154704.23,0,0,3,GOLD,66
6321,14138973,Anderson,836,Germany,Female,45,2,180388.75,1,1,0,10083.43,0,1,1,DIAMOND,801
6322,90026836,Garcia,755,Spain,Male,29,6,224178.12,1,1,1,84281.71,0,1,5,GOLD,816
6323,82563506,Miller,706,Germany,Male,18,2,139218.23,1,1,0,194781.45,0,1,2,GOLD,753
6324,59516913,Moore,765,Germany,Male,56,8,236977.64,3,0,0,66492.46,0,0,3,GOLD,686
6325,96473075,Garcia,582,France,Male,89,2,41445.36,2,1,0,58200.12,1,0,5,SILVER,261
6326,54298928,Thomas,474,Germany,Male,42,10,42778.34,1,1,1,44989.23,1,0,5,PLATINUM,876
6327,13622013,Lopez,392,France,Female,51,10,172120.95,3,1,0,94917.11,1,0,4,DIAMOND,656
6328,58936783,Jackson,759,France,Female,48,9,242666.6,2,0,1,82256.67,1,0,2,GOLD,676
6329,17840713,Johnson,608,Spain,Female,76,10,59855.42,1,1,1,933.45,1,0,1,DIAMOND,207
6330,99677806,Taylor,469,Germany,Female,35,7,126549.2,2,1,0,6834.26,1,1,5,PLATINUM,787
6331,61818403,Moore,326,Spain,Female,38,7,201949.95,2,0,1,9062.48,1,0,5,GOLD,100
6332,83942986,Jones,735,France,Female,68,3,202323.71,4,0,0,155324.04,0,1,1,SILVER,970
6333,55324000,Wilson,654,Germany,Male,49,6,89305.84,2,0,0,167231.33,0,1,2,DIAMOND,763
6334,32260822,Jackson,765,Spain,Female,72,6,210386.36,3,0,1,2344.04,0,0,2,PLATINUM,271
6335,81652780,Garcia,428,Spain,Female,21,10,79284.16,1,0,1,40217.0,0,0,5,GOLD,763
6336,49933184,Garcia,509,Spain,Male,81,9,16584.3,3,0,1,14185.18,1,0,5,DIAMOND,125
6337,63720655,Brown,353,Spain,Male,49,6,86882.38,3,0,1,102300.77,0,1,5,GOLD,968
6338,75530782,Davis,824,Spain,Male,72,1,171459.88,3,0,1,199301.45,0,0,1,PLATINUM,154
6339,21134040,Martin,651,Spain,Male,92,2,71055.95,1,1,0,170043.28,1,0,2,GOLD,844
6340,47085538,Moore,527,Spain,Female,44,6,197897.57,2,0,1,105988.32,1,1,3,DIAMOND,335
6341,85424639,Taylor,590,Spain,Male,34,9,243041.44,2,1,0,82057.95,0,0,2,DIAMOND,538
6342,75464679,Rodriguez,726,France,Female,72,4,158821.65,3,1,0,170456.93,0,0,3,DIAMOND,172
6343,51639929,Martin,440,Spain,Female,94,0,151353.61,3,0,1,134866.34,1,0,3,SILVER,874
6344,70216990,Martin,342,Germany,Male,44,2,52924.65,2,0,1,124079.74,0,1,1,GOLD,616
6345,55349813,Brown,494,Spain,Female,23,0,166017.88,4,0,0,172120.98,1,1,1,SILVER,313
6346,93645461,Moore,429,Germany,Female,70,0,11446.14,2,1,0,40687.07,1,1,2,PLATINUM,703
6347,95464257,Williams,599,Germany,Female,67,2,44988.83,1,0,0,117915.06,0,1,3,DIAMOND,443
6348,40434707,Jackson,513,Spain,Male,23,9,175771.81,3,1,0,62280.04,1,0,1,DIAMOND,23
6349,78285664,Wilson,364,France,Male,22,8,215862.89,3,0,1,113026.43,1,1,5,PLATINUM,27
6350,68120839,Williams,614,Spain,Male,63,10,184117.33,1,1,0,127860.79,0,0,5,DIAMOND,176
6351,37902158,Moore,419,France,Female,65,9,136346.77,3,0,0,101580.88,1,0,2,DIAMOND,756
6352,13846109,Moore,359,France,Male,24,8,242636.66,3,0,0,192715.86,1,0,3,GOLD,129
6353,22879809,Jones,337,Spain,Male,33,1,141615.18,2,0,0,59849.86,1,1,5,PLATINUM,183
6354,10925437,Wilson,762,Germany,Female,77,2,87326.23,4,1,0,57456.07,1,0,5,DIAMOND,216
6355,72469374,Lopez,700,Spain,Female,45,4,244687.64,1,1,0,96154.85,0,1,2,PLATINUM,89
6356,54071420,Johnson,553,Germany,Female,77,9,90389.68,4,1,1,189659.5,0,0,2,PLATINUM,969
6357,46949824,Hernandez,613,France,Male,33,9,124819.66,4,0,0,130410.96,1,0,5,GOLD,767
6358,99240200,Jackson,416,Germany,Male,20,2,204043.79,4,1,0,173847.6,1,0,2,PLATINUM,560
6359,55567597,Williams,816,Spain,Male,31,4,109797.69,3,1,0,66539.18,0,1,2,GOLD,987
6360,32757694,Anderson,761,Spain,Female,84,1,132681.94,2,1,1,29043.75,1,0,2,SILVER,821
6361,42748551,Brown,799,Germany,Male,70,6,4173.19,1,0,0,15999.54,0,1,4,DIAMOND,932
6362,45347375,Brown,669,Germany,Female,77,8,141109.86,4,0,0,160676.25,0,1,5,DIAMOND,188
6363,87506189,Thomas,628,Spain,Male,74,5,198226.68,4,1,1,186961.82,1,0,5,GOLD,109
6364,11000591,Rodriguez,615,Spain,Male,78,7,169265.21,1,0,1,160263.21,0,0,2,GOLD,390
6365,13554912,Gonzalez,795,Germany,Female,79,1,24494.2,4,0,1,106718.39,1,0,4,SILVER,517
6366,68761408,Miller,488,Germany,Male,32,5,195530.96,1,1,0,139919.69,1,1,4,GOLD,486
6367,75096020,Lopez,473,Spain,Male,18,6,140440.12,2,0,1,85190.21,0,1,1,DIAMOND,366
6368,81235411,Gonzalez,518,Germany,Female,47,5,82520.63,4,1,0,28380.54,0,0,1,PLATINUM,648
6369,19133657,Jackson,646,France,Male,94,4,235288.42,4,0,1,42450.18,1,1,5,PLATINUM,813
6370,25568438,Jackson,569,Spain,Male,36,3,127697.27,3,0,1,76643.4,1,1,1,SILVER,433
6371,77363554,Lopez,444,Germany,Female,63,2,9651.83,4,0,0,75058.05,0,0,5,SILVER,785
6372,58484761,Taylor,664,Spain,Male,65,2,16693.45,2,0,0,58743.46,1,0,1,SILVER,571
6373,57160489,Anderson,323,France,Male,66,8,76433.21,3,1,0,79279.76,0,0,3,PLATINUM,358
6374,81977308,Moore,584,Spain,Male,45,4,78276.88,1,1,1,111028.57,0,0,3,DIAMOND,309
6375,62912330,Thomas,635,Spain,Male,50,3,38259.79,4,0,0,99494.96,0,1,1,GOLD,134
6376,41066636,Garcia,691,Spain,Male,20,7,71387.45,2,1,1,142609.21,1,1,5,DIAMOND,53
6377,75876027,Jackson,756,France,Female,93,10,124489.3,2,0,1,59984.79,1,1,3,SILVER,154
6378,30681032,Davis,811,France,Male,92,4,237971.71,4,0,0,4073.9,1,1,2,PLATINUM,608
6379,62374182,Hernandez,730,Spain,Female,31,8,44640.17,1,1,0,181796.48,1,0,4,GOLD,793
6380,44711532,Anderson,452,Germany,Female,30,8,62316.17,3,0,0,117204.59,1,0,4,PLATINUM,39
6381,84960101,Taylor,516,Spain,Female,78,8,87955.36,1,1,1,146896.24,0,0,1,DIAMOND,216
6382,59434499,Taylor,726,France,Male,57,10,177629.05,1,1,0,136495.85,0,0,4,SILVER,283
6383,57425469,Anderson,460,Spain,Male,43,0,143018.4,1,0,1,62700.56,1,1,5,GOLD,720
6384,27441809,Miller,695,France,Male,63,9,94010.04,1,1,0,138780.75,1,0,2,GOLD,622
6385,11870222,Taylor,570,France,Female,94,8,4783.07,2,0,1,133955.71,0,1,1,SILVER,167
6386,41585610,Smith,412,France,Female,83,6,144594.47,4,1,1,139502.79,1,1,5,GOLD,385
6387,30230531,Rodriguez,845,Germany,Female,24,9,247127.25,3,1,0,30746.47,0,0,5,DIAMOND,961
6388,31068105,Anderson,425,France,Male,19,1,188333.99,3,1,1,19559.83,0,0,4,DIAMOND,88
6389,19979533,Wilson,327,Spain,Female,30,4,164524.83,2,0,1,138711.85,1,0,1,DIAMOND,52
6390,36668846,Wilson,645,France,Male,26,8,142185.95,4,1,1,198044.57,1,0,3,SILVER,39
6391,87739584,Taylor,837,Spain,Male,54,2,211485.73,3,0,1,193439.73,0,0,2,DIAMOND,925
6392,52257343,Jones,738,Germany,Male,88,1,246455.31,4,0,1,67866.49,0,0,4,DIAMOND,448
6393,14634103,Thomas,367,Germany,Male,79,5,33193.88,2,0,1,176707.29,0,0,2,SILVER,350
6394,52857063,Brown,758,Spain,Male,26,2,25680.77,3,1,0,20264.66,0,0,2,PLATINUM,735
6395,19276644,Anderson,308,Germany,Male,78,3,113970.75,1,1,1,85536.13,1,0,4,DIAMOND,434
6396,18197255,Lopez,792,France,Female,69,8,2387.56,1,0,1,149095.43,1,1,2,DIAMOND,240
6397,28831682,Garcia,407,Germany,Female,81,9,157470.56,4,0,0,110924.3,0,0,4,SILVER,752
6398,85736796,Lopez,626,Spain,Female,83,9,114644.96,3,1,1,133381.69,0,0,2,SILVER,783
6399,80926181,Davis,552,France,Female,58,0,138567.09,1,0,1,110045.73,1,1,4,GOLD,550
6400,35791869,Jackson,797,Spain,Male,73,3,176838.48,2,0,1,164790.98,0,0,3,DIAMOND,77
6401,71796431,Taylor,518,Spain,Female,82,5,100740.13,1,1,1,22146.92,0,0,2,PLATINUM,272
6402,88999753,Johnson,839,Spain,Male,23,3,123537.01,3,0,1,117960.83,0,0,3,DIAMOND,295
6403,40975971,Moore,677,France,Female,46,7,104863.85,4,0,0,47923.72,0,0,1,SILVER,438
6404,36326628,Lopez,816,Germany,Male,96,9,148489.56,1,0,0,31173.91,0,0,5,SILVER,566
6405,40485368,Jackson,630,Germany,Male,93,2,30660.81,1,0,0,16324.8,0,1,5,PLATINUM,637
6406,81014272,Lopez,357,France,Male,96,8,155876.34,1,1,1,99843.59,1,0,2,DIAMOND,445
6407,49427443,Moore,471,France,Male,80,4,146921.9,2,1,1,183350.57,1,1,3,PLATINUM,211
6408,45308173,Williams,482,Germany,Male,39,7,149000.3,3,0,0,150543.35,0,0,4,GOLD,552
6409,28167053,Brown,637,Spain,Male,99,9,130178.35,4,0,1,93414.72,0,0,2,PLATINUM,245
6410,39027606,Thomas,682,Spain,Male,46,1,144700.21,2,1,1,174021.07,0,0,5,PLATINUM,378
6411,26244556,Garcia,653,Germany,Male,25,0,102807.88,1,0,0,136554.66,0,0,5,PLATINUM,532
6412,87606295,Moore,654,Germany,Female,68,1,224176.1,2,0,1,36887.84,0,1,5,GOLD,405
6413,81484581,Rodriguez,726,Germany,Female,98,1,191025.28,4,0,0,9141.55,1,1,2,SILVER,307
6414,65019511,Miller,554,Spain,Male,58,1,150552.05,2,0,0,25585.43,1,1,2,DIAMOND,392
6415,41082688,Smith,654,Spain,Female,66,10,186713.18,1,0,0,35905.41,1,1,1,PLATINUM,766
6416,19273902,Lopez,500,Spain,Female,22,6,122929.28,2,1,0,173142.65,1,1,3,DIAMOND,389
6417,81341071,Thomas,629,Spain,Male,81,5,32151.53,3,0,0,86069.2,0,0,2,SILVER,374
6418,65262348,Johnson,724,France,Female,25,8,57645.72,1,0,1,156234.53,0,1,2,DIAMOND,840
6419,80985153,Davis,692,Germany,Female,63,9,147003.39,4,1,1,158427.87,1,1,2,DIAMOND,488
6420,74445659,Lopez,580,Germany,Male,71,3,220811.97,1,1,1,106429.82,1,1,2,PLATINUM,951
6421,35669890,Williams,459,Spain,Male,35,10,94129.36,1,1,0,39804.52,0,0,3,DIAMOND,92
6422,89108168,Smith,767,France,Female,33,6,171054.92,4,0,0,5256.87,1,0,2,DIAMOND,683
6423,78566630,Williams,539,Germany,Male,93,6,107866.5,4,1,0,125866.2,0,1,2,GOLD,159
6424,37077226,Gonzalez,497,France,Female,39,6,95501.64,4,0,1,61670.37,1,1,2,SILVER,768
6425,93486268,Gonzalez,606,Spain,Female,65,4,88295.61,2,1,0,53808.07,1,1,1,PLATINUM,245
6426,57613868,Moore,489,France,Male,76,1,40936.41,4,0,1,98531.49,1,0,2,PLATINUM,44
6427,29218764,Miller,754,Germany,Male,62,0,22957.45,3,0,0,169069.44,1,0,3,SILVER,859
6428,51567262,Martinez,665,Germany,Female,43,8,139127.56,3,0,1,8242.48,1,0,5,GOLD,320
6429,40670785,Jones,540,Spain,Male,100,6,52741.46,4,1,1,62247.52,0,1,2,DIAMOND,790
6430,64671423,Garcia,841,Germany,Female,25,1,94836.98,1,1,1,118612.99,1,1,5,PLATINUM,617
6431,52398925,Williams,849,Germany,Male,33,4,220874.88,2,1,1,106436.78,0,1,2,PLATINUM,836
6432,91536517,Anderson,672,France,Female,50,4,178647.6,1,0,1,195282.71,1,1,2,DIAMOND,274
6433,33166106,Williams,827,Germany,Male,88,6,118204.78,2,0,1,60404.58,0,0,2,DIAMOND,849
6434,83642876,Hernandez,800,Spain,Female,28,2,235897.34,3,0,1,170561.36,0,0,4,PLATINUM,258
6435,56029709,Jones,529,Spain,Female,31,2,216415.31,1,0,1,143245.85,1,1,4,SILVER,844
6436,88034946,Martinez,496,Spain,Female,67,3,73672.78,3,0,0,197534.97,0,0,1,PLATINUM,452
6437,19911158,Johnson,364,Germany,Male,98,1,11748.87,3,0,0,173731.11,0,0,1,GOLD,802
6438,17538170,Wilson,458,Germany,Female,30,6,166953.58,4,0,1,81410.56,1,1,4,GOLD,141
6439,72013685,Gonzalez,773,Germany,Female,64,2,120567.67,4,0,0,37777.0,0,0,1,DIAMOND,167
6440,63336673,Garcia,441,Germany,Female,45,3,167183.98,2,1,0,182322.94,0,0,3,GOLD,552
6441,67069925,Wilson,820,Spain,Female,93,4,20942.16,4,0,0,103473.26,1,0,1,GOLD,941
6442,50463027,Smith,629,Germany,Male,75,9,67861.75,2,1,1,80630.54,1,1,3,SILVER,63
6443,94319448,Davis,469,Spain,Male,91,1,102980.62,3,1,1,143327.96,0,1,2,SILVER,443
6444,18876553,Brown,383,France,Male,54,10,219459.13,3,0,0,160205.63,1,0,2,PLATINUM,68
6445,48736613,Garcia,327,Spain,Male,20,7,39592.0,2,1,0,124359.08,0,0,4,SILVER,168
6446,67476287,Jackson,768,Spain,Female,64,3,1055.97,4,1,0,77439.48,1,1,4,DIAMOND,545
6447,57427812,Wilson,444,France,Male,69,2,140214.29,3,1,1,97508.89,1,0,5,SILVER,539
6448,28908085,Hernandez,518,Spain,Female,78,9,71524.43,1,1,1,24909.22,1,0,3,PLATINUM,481
6449,14435916,Smith,847,France,Female,84,2,156360.66,4,0,0,14639.44,1,1,3,GOLD,468
6450,22034434,Brown,404,Spain,Male,27,9,197196.33,2,1,0,60196.48,1,1,5,PLATINUM,738
6451,32767411,Hernandez,841,France,Male,76,1,156567.04,2,1,0,25453.58,1,0,2,PLATINUM,652
6452,59423650,Taylor,627,Germany,Female,53,1,165830.84,4,0,0,29042.79,1,0,2,GOLD,754
6453,62824408,Rodriguez,414,Spain,Female,35,1,233812.73,4,0,1,49051.49,0,0,1,PLATINUM,717
6454,92876172,Anderson,311,France,Female,33,6,171593.36,4,1,0,126181.63,1,0,3,DIAMOND,598
6455,79699893,Martinez,666,Spain,Male,43,8,4899.9,2,1,0,71372.15,0,1,4,DIAMOND,545
6456,49457024,Smith,365,Germany,Male,46,5,186253.81,2,1,0,94022.55,0,0,5,SILVER,351
6457,49446623,Williams,709,France,Male,92,1,149105.83,1,1,1,161347.38,0,0,3,PLATINUM,347
6458,83504497,Johnson,391,France,Female,47,6,187462.37,2,1,1,113185.27,1,0,4,SILVER,303
6459,94384696,Miller,594,France,Female,39,9,101171.33,2,1,0,106140.53,1,0,1,DIAMOND,900
6460,76490592,Anderson,327,Spain,Male,47,0,222684.6,3,0,1,130561.16,0,1,3,DIAMOND,423
6461,13889525,Miller,456,Spain,Female,38,9,106029.52,3,1,1,116251.27,1,0,3,SILVER,315
6462,24733999,Johnson,567,France,Female,72,1,21627.75,3,0,1,47905.15,0,0,2,DIAMOND,487
6463,32801703,Martinez,373,Germany,Female,71,10,153864.28,1,1,0,89605.47,1,0,3,DIAMOND,115
6464,91976759,Lopez,830,France,Female,43,3,241356.18,3,0,1,144241.56,1,1,4,SILVER,62
6465,52065227,Moore,395,Germany,Female,49,0,120832.46,4,1,1,73825.74,1,0,3,DIAMOND,74
6466,31181688,Martinez,376,France,Male,75,8,155323.01,4,1,1,23036.25,1,1,1,SILVER,616
6467,39434565,Williams,499,Germany,Male,70,0,132822.33,2,0,0,65976.89,1,0,5,GOLD,388
6468,23200468,Jackson,722,Germany,Male,75,10,180432.07,2,1,0,105468.49,0,0,5,PLATINUM,917
6469,60160664,Thomas,714,Germany,Female,97,0,179431.07,4,1,1,56584.77,1,0,4,GOLD,643
6470,12233144,Gonzalez,682,France,Female,37,10,173598.81,3,1,0,44322.92,1,1,2,DIAMOND,892
6471,72857375,Gonzalez,300,Spain,Male,42,6,17647.31,4,0,1,182928.42,0,0,1,PLATINUM,644
6472,35048632,Moore,423,Spain,Male,39,1,22239.17,1,1,1,57990.18,1,1,3,DIAMOND,302
6473,80450242,Jones,767,Spain,Male,93,8,108613.32,1,1,1,75897.64,1,0,3,PLATINUM,821
6474,19680472,Thomas,767,France,Male,24,3,9850.51,3,1,0,151213.28,1,0,2,PLATINUM,491
6475,95894660,Gonzalez,818,France,Male,90,7,158832.57,1,0,0,81023.62,0,0,3,DIAMOND,652
6476,57860222,Moore,806,Germany,Female,69,10,143848.66,4,1,0,85563.86,0,1,1,GOLD,626
6477,21718396,Johnson,478,Spain,Male,72,7,36651.9,1,1,0,180312.75,0,0,3,SILVER,950
6478,66427242,Martin,332,Germany,Female,64,7,144017.66,4,0,0,36055.22,0,0,3,GOLD,392
6479,73403291,Lopez,668,Spain,Male,78,9,200619.88,3,0,0,75520.32,0,1,2,SILVER,703
6480,24056080,Johnson,511,France,Female,35,3,50116.55,2,0,1,110460.64,1,0,5,PLATINUM,931
6481,27050486,Taylor,644,Germany,Female,45,3,105985.6,4,1,0,19794.28,1,0,5,GOLD,708
6482,48565774,Miller,512,Germany,Male,92,2,37524.0,3,1,0,174124.97,0,1,3,DIAMOND,846
6483,18501665,Davis,684,France,Female,24,5,13543.09,4,1,1,135859.93,0,1,3,DIAMOND,694
6484,42161045,Wilson,721,Spain,Female,20,8,53936.85,1,1,0,65478.33,0,0,3,SILVER,227
6485,83805758,Jackson,666,Spain,Female,60,5,167875.72,1,1,1,120547.26,0,1,1,GOLD,205
6486,13600538,Jackson,358,France,Male,39,1,134662.71,1,1,0,147504.36,1,0,4,PLATINUM,561
6487,85266324,Davis,626,Germany,Male,100,6,205259.45,4,0,0,163152.7,1,0,5,GOLD,873
6488,11005759,Lopez,513,Germany,Male,39,5,145133.98,1,0,1,96533.76,1,0,5,PLATINUM,172
6489,94414938,Thomas,633,France,Female,56,4,164009.55,4,0,1,157556.46,1,0,1,DIAMOND,836
6490,11624016,Hernandez,688,France,Male,57,0,91772.88,2,1,0,98805.51,1,1,2,DIAMOND,942
6491,69206632,Rodriguez,736,France,Female,48,7,189444.2,3,0,1,89132.21,0,0,2,SILVER,867
6492,92851785,Davis,758,France,Female,61,5,195464.47,2,0,0,4516.18,1,0,2,PLATINUM,925
6493,42858986,Williams,313,France,Female,45,10,248146.03,4,1,0,152313.37,0,1,2,PLATINUM,398
6494,79022457,Brown,740,France,Male,53,7,53106.85,3,0,0,177600.93,0,0,5,PLATINUM,131
6495,41300401,Brown,829,Germany,Female,18,7,142942.14,2,1,1,3009.33,0,1,5,PLATINUM,610
6496,52524957,Moore,725,Spain,Male,62,10,3217.0,3,0,1,17554.37,0,1,1,PLATINUM,495
6497,94245026,Lopez,418,Germany,Female,39,6,203632.13,3,1,0,172231.97,0,0,4,SILVER,141
6498,83353448,Jackson,514,Spain,Female,81,3,134436.52,3,1,0,196640.8,0,1,4,PLATINUM,315
6499,73224090,Martin,848,France,Male,27,0,207212.92,1,0,0,98232.72,1,1,5,DIAMOND,992
6500,90749232,Hernandez,798,Spain,Male,44,4,243043.23,2,1,0,168045.29,1,1,5,PLATINUM,286
6501,50964706,Martin,402,Spain,Female,52,8,98464.6,2,1,1,7320.16,1,1,2,DIAMOND,626
6502,83277542,Rodriguez,410,Spain,Male,41,2,212084.81,3,1,1,34641.73,1,0,2,PLATINUM,786
6503,48993502,Hernandez,605,Germany,Male,25,0,24290.83,1,0,0,191170.53,0,0,4,SILVER,914
6504,83786142,Rodriguez,547,France,Male,52,2,220555.84,4,0,0,43687.55,0,0,2,PLATINUM,808
6505,89415243,Garcia,508,France,Female,74,0,166979.94,2,1,1,31145.6,1,1,5,DIAMOND,433
6506,40622906,Martinez,381,France,Male,51,9,62622.13,3,1,0,181427.27,0,0,4,GOLD,575
6507,13878990,Taylor,309,Germany,Male,28,0,222090.92,2,0,1,105723.47,0,0,2,PLATINUM,104
6508,35749905,Miller,303,Germany,Female,54,4,96547.7,1,1,0,35684.76,0,0,5,DIAMOND,36
6509,49157769,Miller,831,Germany,Female,32,2,19159.18,2,0,1,153184.26,1,1,4,GOLD,949
6510,90592777,Jackson,445,Germany,Male,64,3,213555.6,1,0,1,42667.25,0,0,2,DIAMOND,607
6511,28764173,Martin,558,Germany,Male,26,4,174624.29,3,0,0,98662.94,0,0,2,DIAMOND,354
6512,40512159,Lopez,696,Spain,Male,87,9,10589.94,2,0,1,109783.82,0,0,1,GOLD,196
6513,77511076,Jones,627,Spain,Male,21,0,221100.26,4,1,0,175857.41,0,0,4,DIAMOND,984
